f074c5fe7fc8f42eb899f3e9220b4839,10 March 2021  08:34 AM,10 March 2021  08:50 AM,15 хв 30 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
929ca1a791d59ce486f779989581a4e4,10 March 2021  08:34 AM,10 March 2021  08:54 AM,20 хв,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
3eb78e80b05cc6a3153f41310562bd7f,10 March 2021  08:34 AM,10 March 2021  08:54 AM,19 хв 36 сек,"8,00","0,00","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50"
41da59587571746358a6a9dc09285c04,10 March 2021  08:34 AM,10 March 2021  08:48 AM,13 хв 39 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
966b407b362e1bd55f7c0385dbf02ed5,10 March 2021  08:34 AM,10 March 2021  08:49 AM,14 хв 56 сек,"8,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,00"
b2e9b3453cccb52992bdea4f3c5ca2a5,10 March 2021  08:34 AM,10 March 2021  08:53 AM,18 хв 35 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f7d0ea2b226d720e7a91495f1d50cc10,10 March 2021  08:34 AM,10 March 2021  08:49 AM,14 хв 10 сек,"8,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,50"
952c5797c04f1a680ee5c5a3c668e5b2,10 March 2021  08:34 AM,10 March 2021  08:50 AM,15 хв 41 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50"
01e45bead8a28a96f9a610fb0446cb8e,10 March 2021  08:35 AM,10 March 2021  08:51 AM,16 хв 1 сек,"9,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
3796caf2dc1935c8373a57cc3f3612fc,10 March 2021  08:35 AM,10 March 2021  08:55 AM,19 хв 59 сек,"5,00","0,00","0,50","0,50","0,50","0,00","0,00","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,00","0,00","0,00"
c0b02e2a9c220f22e2748e226e01acc9,10 March 2021  08:35 AM,10 March 2021  08:51 AM,16 хв 18 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
34dd9daa3fad563db87fbb042d75c17f,10 March 2021  08:35 AM,10 March 2021  08:48 AM,13 хв 16 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
